User ID,Games_Played,Deposit_Amount,Num_Deposits,Withdrawal_Amount,Num_Withdrawal,Loyalty Points
182,44,65000.0,1,0.0,0,658.8009999999999
183,4,5000.0,1,0.0,0,50.800999999999995
184,2,0.0,0,0.0,0,0.4
185,1,0.0,0,0.0,0,0.2
186,2,0.0,0,0.0,0,0.4
187,5,0.0,0,6800.0,1,35.0
189,1,0.0,0,0.0,0,0.2
190,5,2000.0,1,0.0,0,21.001
193,0,9000.0,3,0.0,0,90.003
194,27,0.0,0,0.0,0,5.4
196,6,0.0,0,0.0,0,1.2000000000000002
197,19,0.0,0,0.0,0,3.8000000000000003
199,3,0.0,0,0.0,0,0.6000000000000001
204,13,2000.0,1,0.0,0,22.601000000000003
205,62,0.0,0,0.0,0,12.4
206,15,0.0,0,0.0,0,3.0
207,0,550.0,1,0.0,0,5.501
208,8,0.0,0,0.0,0,1.6
209,1,0.0,0,0.0,0,0.2
210,1,0.0,0,0.0,0,0.2
213,2,0.0,0,0.0,0,0.4
214,1,0.0,0,0.0,0,0.2
218,57,1400.0,1,0.0,0,25.401
219,1,0.0,0,0.0,0,0.2
220,1,0.0,0,0.0,0,0.2
224,1,0.0,0,0.0,0,0.2
227,13,0.0,0,0.0,0,2.6
229,1,813.0,2,0.0,0,8.332
231,5,0.0,0,0.0,0,1.0
233,24,0.0,0,0.0,0,4.800000000000001
235,1,0.0,0,0.0,0,0.2
237,55,0.0,0,0.0,0,11.0
238,9,54800.0,3,0.0,0,549.803
239,1,0.0,0,0.0,0,0.2
240,17,0.0,0,0.0,0,3.4000000000000004
242,8,0.0,0,0.0,0,1.6
245,0,0.0,0,70000.0,1,350.0
246,0,200.0,1,0.0,0,2.001
247,110,0.0,0,0.0,0,22.0
249,2,0.0,0,0.0,0,0.4
250,2,0.0,0,0.0,0,0.4
251,0,3000.0,1,0.0,0,30.001
256,4,0.0,0,0.0,0,0.8
257,0,10000.0,1,0.0,0,100.001
258,3,0.0,0,0.0,0,0.6000000000000001
259,4,6500.0,1,0.0,0,65.801
262,0,500.0,1,0.0,0,5.001
263,1,1000.0,1,0.0,0,10.200999999999999
264,3,0.0,0,0.0,0,0.6000000000000001
265,1,0.0,0,0.0,0,0.2
266,2,0.0,0,0.0,0,0.4
270,10,0.0,0,0.0,0,2.0
271,1,0.0,0,0.0,0,0.2
272,52,0.0,0,0.0,0,10.4
273,5,0.0,0,0.0,0,1.0
274,0,0.0,0,11000.0,1,55.0
277,1,0.0,0,0.0,0,0.2
279,0,25000.0,1,0.0,0,250.001
282,1,2500.0,1,0.0,0,25.201
283,4,0.0,0,0.0,0,0.8
285,0,5000.0,1,0.0,0,50.001
286,0,5000.0,1,0.0,0,50.001
287,1,0.0,0,0.0,0,0.2
289,22,6000.0,2,0.0,0,64.402
291,3,0.0,0,0.0,0,0.6000000000000001
294,0,16000.0,1,123889.0,1,779.445
296,42,0.0,0,0.0,0,8.4
297,2,0.0,0,0.0,0,0.4
298,0,25000.0,1,0.0,0,250.001
299,0,1000.0,1,0.0,0,10.001
300,11,0.0,0,0.0,0,2.2
301,2,0.0,0,0.0,0,0.4
303,10,0.0,0,0.0,0,2.0
304,4,0.0,0,0.0,0,0.8
305,18,111.0,1,0.0,0,4.711
306,1,0.0,0,0.0,0,0.2
307,1,0.0,0,0.0,0,0.2
309,13,0.0,0,0.0,0,2.6
310,1,0.0,0,0.0,0,0.2
313,18,0.0,0,0.0,0,3.6
314,4,0.0,0,0.0,0,0.8
315,2,0.0,0,0.0,0,0.4
316,2,0.0,0,0.0,0,0.4
318,7,5000.0,1,0.0,0,51.400999999999996
320,2,0.0,0,0.0,0,0.4
321,1,0.0,0,0.0,0,0.2
322,1,5000.0,1,0.0,0,50.201
324,10,0.0,0,0.0,0,2.0
325,2,5000.0,1,0.0,0,50.400999999999996
326,3,3000.0,1,0.0,0,30.601000000000003
327,0,500.0,1,0.0,0,5.001
329,6,0.0,0,0.0,0,1.2000000000000002
330,4,0.0,0,0.0,0,0.8
331,1,0.0,0,0.0,0,0.2
332,2,0.0,0,0.0,0,0.4
334,2,0.0,0,0.0,0,0.4
335,6,2000.0,1,0.0,0,21.201
336,3,0.0,0,0.0,0,0.6000000000000001
337,4,0.0,0,0.0,0,0.8
338,9,0.0,0,0.0,0,1.8
339,7,0.0,0,0.0,0,1.4000000000000001
340,1,0.0,0,0.0,0,0.2
341,6,10000.0,2,0.0,0,101.202
342,13,2000.0,1,0.0,0,22.601000000000003
343,1,0.0,0,0.0,0,0.2
348,1,0.0,0,0.0,0,0.2
351,0,440.0,2,0.0,0,4.402
352,4,30000.0,4,0.0,0,300.80400000000003
353,0,10000.0,1,0.0,0,100.001
354,3,0.0,0,0.0,0,0.6000000000000001
355,7,0.0,0,0.0,0,1.4000000000000001
357,5,900.0,1,0.0,0,10.001
358,0,2000.0,1,0.0,0,20.001
364,1,0.0,0,0.0,0,0.2
365,64,0.0,0,50000.0,1,262.8
366,3,500.0,1,0.0,0,5.601000000000001
367,4,0.0,0,0.0,0,0.8
369,1,50000.0,1,200343.0,1,1501.9150000000002
371,6,0.0,0,0.0,0,1.2000000000000002
372,26,5000.0,1,20000.0,1,155.2
373,6,0.0,0,0.0,0,1.2000000000000002
375,22,0.0,0,0.0,0,4.4
377,47,0.0,0,0.0,0,9.4
378,1,0.0,0,0.0,0,0.2
379,3,1330.0,3,0.0,0,13.903
380,11,600.0,2,11000.0,2,63.2
382,2,0.0,0,0.0,0,0.4
383,12,2500.0,1,0.0,0,27.401000000000003
385,1,0.0,0,0.0,0,0.2
389,2,0.0,0,0.0,0,0.4
391,23,0.0,0,0.0,0,4.6000000000000005
392,2,0.0,0,0.0,0,0.4
393,0,600.0,3,0.0,0,6.003
394,1,0.0,0,0.0,0,0.2
397,1,1500.0,3,0.0,0,15.203
398,1,0.0,0,0.0,0,0.2
399,9,0.0,0,0.0,0,1.8
401,17,0.0,0,0.0,0,3.4000000000000004
402,0,0.0,0,12280.0,1,61.4
403,2,0.0,0,0.0,0,0.4
405,4,0.0,0,0.0,0,0.8
407,45,18000.0,2,6000.0,1,219.001
408,0,5700.0,2,0.0,0,57.002
412,6,0.0,0,0.0,0,1.2000000000000002
416,2,0.0,0,0.0,0,0.4
417,5,8500.0,1,0.0,0,86.001
418,27,0.0,0,0.0,0,5.4
419,3,0.0,0,0.0,0,0.6000000000000001
420,2,300.0,1,0.0,0,3.401
421,28,8000.0,1,0.0,0,85.601
422,0,15000.0,1,0.0,0,150.001
424,12,0.0,0,0.0,0,2.4000000000000004
426,3,5500.0,1,0.0,0,55.601
429,1,0.0,0,0.0,0,0.2
430,1,0.0,0,0.0,0,0.2
431,3,0.0,0,0.0,0,0.6000000000000001
436,34,0.0,0,0.0,0,6.800000000000001
439,4,7500.0,1,0.0,0,75.801
440,1,0.0,0,1000.0,1,5.2
442,19,0.0,0,0.0,0,3.8000000000000003
443,7,0.0,0,0.0,0,1.4000000000000001
445,3,0.0,0,0.0,0,0.6000000000000001
446,1,0.0,0,0.0,0,0.2
447,1,0.0,0,0.0,0,0.2
448,25,0.0,0,0.0,0,5.0
449,111,0.0,0,0.0,0,22.200000000000003
450,7,0.0,0,0.0,0,1.4000000000000001
451,2,0.0,0,0.0,0,0.4
452,12,1000.0,1,0.0,0,12.401
455,8,20000.0,1,0.0,0,201.601
456,95,0.0,0,0.0,0,19.0
457,1,0.0,0,0.0,0,0.2
458,39,500.0,1,0.0,0,12.801000000000002
460,9,0.0,0,0.0,0,1.8
464,5,0.0,0,0.0,0,1.0
467,3,0.0,0,0.0,0,0.6000000000000001
468,1,0.0,0,0.0,0,0.2
469,1,0.0,0,0.0,0,0.2
471,3,0.0,0,0.0,0,0.6000000000000001
473,2,0.0,0,0.0,0,0.4
474,2,0.0,0,0.0,0,0.4
476,1,0.0,0,0.0,0,0.2
477,3,0.0,0,0.0,0,0.6000000000000001
479,2,0.0,0,0.0,0,0.4
481,2,0.0,0,0.0,0,0.4
484,0,2000.0,1,0.0,0,20.001
485,1,0.0,0,0.0,0,0.2
487,17,0.0,0,0.0,0,3.4000000000000004
488,2,0.0,0,0.0,0,0.4
490,1,0.0,0,0.0,0,0.2
492,6,2000.0,1,0.0,0,21.201
494,3,0.0,0,0.0,0,0.6000000000000001
495,1,0.0,0,0.0,0,0.2
496,13,0.0,0,0.0,0,2.6
497,3,501.0,1,0.0,0,5.611000000000001
501,1,0.0,0,0.0,0,0.2
502,85,0.0,0,9035.0,1,62.175000000000004
503,3,0.0,0,0.0,0,0.6000000000000001
504,1,0.0,0,0.0,0,0.2
505,32,3000.0,1,0.0,0,36.401
508,4,0.0,0,0.0,0,0.8
509,5,0.0,0,0.0,0,1.0
510,2,0.0,0,0.0,0,0.4
513,0,3000.0,1,0.0,0,30.001
514,1,2000.0,1,0.0,0,20.201
515,6,35000.0,1,0.0,0,351.20099999999996
516,1,7300.0,2,0.0,0,73.202
517,16,0.0,0,0.0,0,3.2
518,1,500.0,1,0.0,0,5.2010000000000005
519,36,2000.0,1,0.0,0,27.201
522,4,0.0,0,0.0,0,0.8
524,3,0.0,0,0.0,0,0.6000000000000001
525,10,0.0,0,0.0,0,2.0
526,0,2000.0,1,0.0,0,20.001
531,1,0.0,0,0.0,0,0.2
532,1,0.0,0,0.0,0,0.2
534,1,0.0,0,0.0,0,0.2
535,10,0.0,0,0.0,0,2.0
537,0,12000.0,1,0.0,0,120.001
538,2,120000.0,3,0.0,0,1200.403
539,0,1100.0,1,0.0,0,11.001
540,32,0.0,0,0.0,0,6.4
541,1,0.0,0,0.0,0,0.2
542,5,0.0,0,6000.0,1,31.0
544,5,0.0,0,0.0,0,1.0
547,22,0.0,0,0.0,0,4.4
548,0,1200.0,3,0.0,0,12.003
550,4,0.0,0,0.0,0,0.8
553,0,1050.0,2,0.0,0,10.502
554,1,0.0,0,0.0,0,0.2
555,6,0.0,0,0.0,0,1.2000000000000002
556,1,0.0,0,0.0,0,0.2
557,9,8000.0,2,0.0,0,81.80199999999999
558,0,1000.0,1,0.0,0,10.001
559,13,0.0,0,0.0,0,2.6
560,0,200.0,1,0.0,0,2.001
561,0,1000.0,1,0.0,0,10.001
564,12,0.0,0,0.0,0,2.4000000000000004
565,20,7000.0,1,0.0,0,74.001
566,5,0.0,0,0.0,0,1.0
567,1,0.0,0,0.0,0,0.2
569,1,45000.0,1,0.0,0,450.20099999999996
570,2,0.0,0,0.0,0,0.4
571,10,0.0,0,0.0,0,2.0
574,5,0.0,0,0.0,0,1.0
576,2,0.0,0,0.0,0,0.4
577,2,0.0,0,0.0,0,0.4
578,1,0.0,0,0.0,0,0.2
580,4,0.0,0,0.0,0,0.8
581,28,0.0,0,0.0,0,5.6000000000000005
582,63,0.0,0,0.0,0,12.600000000000001
583,1,0.0,0,0.0,0,0.2
584,3,0.0,0,0.0,0,0.6000000000000001
585,4,0.0,0,0.0,0,0.8
586,2,0.0,0,0.0,0,0.4
587,13,10000.0,1,135000.0,1,777.6
588,3,5000.0,1,0.0,0,50.601
596,0,1000.0,1,0.0,0,10.001
597,7,0.0,0,0.0,0,1.4000000000000001
598,3,0.0,0,0.0,0,0.6000000000000001
599,0,4000.0,1,0.0,0,40.001
600,2,100.0,1,0.0,0,1.4009999999999998
602,58,0.0,0,25000.0,1,136.6
604,27,1500.0,1,5000.0,1,45.4
605,4,0.0,0,0.0,0,0.8
606,5,0.0,0,0.0,0,1.0
607,2,0.0,0,0.0,0,0.4
608,4,0.0,0,0.0,0,0.8
611,7,0.0,0,0.0,0,1.4000000000000001
612,17,30000.0,2,0.0,0,303.402
613,2,970.0,2,0.0,0,10.102000000000002
614,1,333.0,1,0.0,0,3.531
615,1,0.0,0,0.0,0,0.2
616,1,0.0,0,0.0,0,0.2
618,110,0.0,0,0.0,0,22.0
621,2,0.0,0,0.0,0,0.4
622,1,0.0,0,0.0,0,0.2
624,1,35000.0,1,0.0,0,350.20099999999996
626,1,0.0,0,0.0,0,0.2
627,1,0.0,0,0.0,0,0.2
628,12,1000.0,1,0.0,0,12.401
632,2,0.0,0,0.0,0,0.4
633,5,0.0,0,0.0,0,1.0
634,1,10000.0,1,227362.0,1,1237.01
635,5,0.0,0,0.0,0,1.0
636,10,0.0,0,0.0,0,2.0
637,1,1125.0,1,18000.0,1,101.45
639,2,4000.0,1,0.0,0,40.400999999999996
640,6,0.0,0,0.0,0,1.2000000000000002
641,7,2000.0,1,0.0,0,21.401
644,7,1800.0,3,0.0,0,19.403
645,3,0.0,0,0.0,0,0.6000000000000001
646,10,0.0,0,0.0,0,2.0
647,1,0.0,0,0.0,0,0.2
649,8,0.0,0,0.0,0,1.6
651,11,0.0,0,0.0,0,2.2
653,7,10000.0,1,0.0,0,101.40100000000001
654,17,0.0,0,0.0,0,3.4000000000000004
656,1,0.0,0,0.0,0,0.2
657,4,0.0,0,0.0,0,0.8
658,8,0.0,0,0.0,0,1.6
659,19,4000.0,1,0.0,0,43.800999999999995
663,100,0.0,0,0.0,0,20.0
666,2,0.0,0,0.0,0,0.4
667,6,0.0,0,0.0,0,1.2000000000000002
668,15,0.0,0,0.0,0,3.0
669,2,0.0,0,0.0,0,0.4
670,2,0.0,0,0.0,0,0.4
671,11,0.0,0,0.0,0,2.2
672,1,0.0,0,0.0,0,0.2
673,10,0.0,0,0.0,0,2.0
674,1,0.0,0,0.0,0,0.2
675,6,0.0,0,0.0,0,1.2000000000000002
676,2,0.0,0,0.0,0,0.4
677,8,2500.0,1,0.0,0,26.601000000000003
678,1,20000.0,1,0.0,0,200.201
679,7,0.0,0,0.0,0,1.4000000000000001
681,0,5000.0,1,0.0,0,50.001
683,0,10000.0,1,0.0,0,100.001
684,0,200.0,2,0.0,0,2.002
686,1,0.0,0,0.0,0,0.2
687,23,0.0,0,0.0,0,4.6000000000000005
688,1,0.0,0,0.0,0,0.2
689,3,0.0,0,0.0,0,0.6000000000000001
691,1,0.0,0,0.0,0,0.2
693,35,0.0,0,0.0,0,7.0
694,1,1100.0,1,0.0,0,11.200999999999999
695,1,300.0,1,0.0,0,3.201
699,25,0.0,0,7460.0,1,42.300000000000004
700,1,0.0,0,0.0,0,0.2
704,2,0.0,0,0.0,0,0.4
705,1,0.0,0,0.0,0,0.2
706,1,0.0,0,0.0,0,0.2
709,5,0.0,0,0.0,0,1.0
710,43,0.0,0,0.0,0,8.6
712,2,0.0,0,0.0,0,0.4
713,5,0.0,0,0.0,0,1.0
714,0,200000.0,1,0.0,0,2000.001
716,1,0.0,0,0.0,0,0.2
717,1,4000.0,2,0.0,0,40.202000000000005
719,1,0.0,0,0.0,0,0.2
721,17,0.0,0,0.0,0,3.4000000000000004
722,59,0.0,0,0.0,0,11.8
724,3,2500.0,1,0.0,0,25.601000000000003
726,1,0.0,0,0.0,0,0.2
730,13,0.0,0,0.0,0,2.6
731,2,2000.0,1,0.0,0,20.401
732,2,0.0,0,0.0,0,0.4
734,5,0.0,0,0.0,0,1.0
735,6,30000.0,2,0.0,0,301.202
738,62,0.0,0,0.0,0,12.4
740,0,14000.0,1,0.0,0,140.001
741,0,1000.0,1,0.0,0,10.001
742,1,0.0,0,0.0,0,0.2
743,5,0.0,0,0.0,0,1.0
744,16,0.0,0,0.0,0,3.2
745,13,0.0,0,0.0,0,2.6
746,2,0.0,0,0.0,0,0.4
747,1,0.0,0,0.0,0,0.2
748,42,0.0,0,0.0,0,8.4
750,11,0.0,0,0.0,0,2.2
752,1,0.0,0,0.0,0,0.2
753,17,0.0,0,0.0,0,3.4000000000000004
754,102,0.0,0,0.0,0,20.400000000000002
758,9,1000.0,1,0.0,0,11.801
759,5,650.0,1,0.0,0,7.501
763,13,3000.0,2,4000.0,1,52.601
765,444,0.0,0,0.0,0,88.80000000000001
766,1,0.0,0,0.0,0,0.2
767,1,0.0,0,0.0,0,0.2
768,5,0.0,0,0.0,0,1.0
769,5,0.0,0,0.0,0,1.0
772,0,1000.0,1,0.0,0,10.001
773,0,250.0,1,0.0,0,2.501
774,18,0.0,0,0.0,0,3.6
775,5,0.0,0,0.0,0,1.0
776,1,0.0,0,0.0,0,0.2
777,20,0.0,0,0.0,0,4.0
779,15,0.0,0,0.0,0,3.0
783,6,0.0,0,0.0,0,1.2000000000000002
784,1,0.0,0,0.0,0,0.2
785,4,0.0,0,0.0,0,0.8
789,1,0.0,0,0.0,0,0.2
790,3,3000.0,1,0.0,0,30.601000000000003
791,1,0.0,0,0.0,0,0.2
794,8,0.0,0,0.0,0,1.6
795,12,500.0,1,0.0,0,7.401000000000001
796,1,0.0,0,0.0,0,0.2
797,5,0.0,0,4000.0,1,21.0
798,11,0.0,0,0.0,0,2.2
801,0,10000.0,2,0.0,0,100.002
802,13,0.0,0,0.0,0,2.6
804,1,0.0,0,0.0,0,0.2
805,18,0.0,0,0.0,0,3.6
806,5,0.0,0,0.0,0,1.0
809,3,0.0,0,0.0,0,0.6000000000000001
811,2,750.0,1,0.0,0,7.901000000000001
813,2,0.0,0,0.0,0,0.4
814,2,0.0,0,0.0,0,0.4
818,1,0.0,0,0.0,0,0.2
819,9,0.0,0,0.0,0,1.8
820,1,0.0,0,0.0,0,0.2
821,0,4000.0,1,0.0,0,40.001
822,4,0.0,0,0.0,0,0.8
824,2,0.0,0,12000.0,1,60.4
825,5,0.0,0,0.0,0,1.0
826,21,0.0,0,0.0,0,4.2
828,58,0.0,0,0.0,0,11.600000000000001
829,2,0.0,0,28500.0,1,142.9
831,5,1000.0,2,0.0,0,11.002
832,2,0.0,0,0.0,0,0.4
834,1,2500.0,1,0.0,0,25.201
836,46,0.0,0,25000.0,1,134.2
837,6,486.0,2,0.0,0,6.062
841,3,0.0,0,0.0,0,0.6000000000000001
842,0,100.0,1,0.0,0,1.001
843,17,0.0,0,0.0,0,3.4000000000000004
844,4,0.0,0,0.0,0,0.8
845,31,0.0,0,0.0,0,6.2
849,12,0.0,0,0.0,0,2.4000000000000004
850,1,0.0,0,0.0,0,0.2
851,11,0.0,0,0.0,0,2.2
852,5,0.0,0,10000.0,1,51.0
853,1,0.0,0,0.0,0,0.2
855,1,0.0,0,0.0,0,0.2
856,94,0.0,0,0.0,0,18.8
859,1,0.0,0,0.0,0,0.2
860,3,2220.0,2,0.0,0,22.802
861,22,0.0,0,0.0,0,4.4
863,0,2000.0,2,0.0,0,20.002
864,3,0.0,0,0.0,0,0.6000000000000001
865,1,0.0,0,0.0,0,0.2
866,20,0.0,0,0.0,0,4.0
869,31,0.0,0,0.0,0,6.2
871,0,8000.0,2,0.0,0,80.002
872,1,0.0,0,0.0,0,0.2
874,2,0.0,0,0.0,0,0.4
875,2,800.0,1,0.0,0,8.401
876,14,2000.0,1,0.0,0,22.801000000000002
877,3,0.0,0,0.0,0,0.6000000000000001
878,4,4000.0,1,0.0,0,40.800999999999995
880,2,0.0,0,15000.0,1,75.4
881,1,0.0,0,0.0,0,0.2
884,1,0.0,0,0.0,0,0.2
885,2,805.0,2,0.0,0,8.452000000000002
886,1,0.0,0,0.0,0,0.2
887,89,0.0,0,0.0,0,17.8
888,8,2000.0,1,9599.0,1,69.595
889,20,0.0,0,0.0,0,4.0
891,1,0.0,0,0.0,0,0.2
894,1,0.0,0,0.0,0,0.2
896,1,0.0,0,0.0,0,0.2
898,1,0.0,0,0.0,0,0.2
901,11,18000.0,2,0.0,0,182.202
902,19,0.0,0,0.0,0,3.8000000000000003
905,1,0.0,0,0.0,0,0.2
906,1,0.0,0,0.0,0,0.2
907,0,250.0,2,0.0,0,2.502
908,3,0.0,0,0.0,0,0.6000000000000001
909,0,42000.0,4,0.0,0,420.004
911,15,0.0,0,0.0,0,3.0
913,2,0.0,0,0.0,0,0.4
914,1,0.0,0,0.0,0,0.2
916,5,0.0,0,0.0,0,1.0
919,2,0.0,0,0.0,0,0.4
920,10,8000.0,3,0.0,0,82.003
922,55,0.0,0,0.0,0,11.0
923,21,0.0,0,0.0,0,4.2
925,0,1000.0,1,0.0,0,10.001
926,0,100.0,1,0.0,0,1.001
927,18,5000.0,1,0.0,0,53.601
928,1,0.0,0,0.0,0,0.2
929,7,0.0,0,0.0,0,1.4000000000000001
930,3,0.0,0,0.0,0,0.6000000000000001
932,10,1000.0,1,0.0,0,12.001
933,6,0.0,0,0.0,0,1.2000000000000002
934,1,0.0,0,1500.0,1,7.7
936,3,4000.0,1,17753.0,1,129.36499999999998
937,2,0.0,0,0.0,0,0.4
938,1,0.0,0,0.0,0,0.2
939,1,2000.0,1,0.0,0,20.201
940,1,0.0,0,0.0,0,0.2
941,8,0.0,0,0.0,0,1.6
944,1,0.0,0,0.0,0,0.2
945,11,4000.0,1,20000.0,1,142.2
946,29,500.0,1,0.0,0,10.801000000000002
949,0,0.0,0,40000.0,1,200.0
951,4,0.0,0,0.0,0,0.8
952,2,0.0,0,0.0,0,0.4
953,9,0.0,0,0.0,0,1.8
955,4,0.0,0,0.0,0,0.8
956,2,0.0,0,0.0,0,0.4
957,2,0.0,0,0.0,0,0.4
959,1,0.0,0,0.0,0,0.2
963,5,12400.0,3,0.0,0,125.003
965,4,0.0,0,0.0,0,0.8
968,1,2000.0,1,0.0,0,20.201
971,3,0.0,0,3164.0,1,16.42
972,0,1100.0,2,700.0,1,14.501
973,8,0.0,0,0.0,0,1.6
975,2,0.0,0,0.0,0,0.4
977,0,10000.0,2,0.0,0,100.002
978,0,8400.0,2,0.0,0,84.002
979,9,0.0,0,0.0,0,1.8
980,3,0.0,0,0.0,0,0.6000000000000001
982,8,0.0,0,0.0,0,1.6
984,0,5000.0,1,0.0,0,50.001
985,13,2000.0,1,0.0,0,22.601000000000003
986,3,0.0,0,0.0,0,0.6000000000000001
987,33,0.0,0,0.0,0,6.6000000000000005
989,61,0.0,0,0.0,0,12.200000000000001
990,57,0.0,0,0.0,0,11.4
991,1,0.0,0,0.0,0,0.2
992,44,0.0,0,30000.0,1,158.8
995,1,0.0,0,0.0,0,0.2
996,4,0.0,0,0.0,0,0.8
997,2,0.0,0,0.0,0,0.4
999,1,0.0,0,0.0,0,0.2
