User ID,Games_Played,Deposit_Amount,Num_Deposits,Withdrawal_Amount,Num_Withdrawal,Loyalty Points
169,2,0.0,0,0.0,0,0.4
171,4,0.0,0,0.0,0,0.8
172,2,0.0,0,0.0,0,0.4
173,0,25000.0,1,0.0,0,250.001
175,1,2000.0,1,0.0,0,20.201
176,1,500.0,1,0.0,0,5.2010000000000005
179,15,0.0,0,0.0,0,3.0
181,63,0.0,0,0.0,0,12.600000000000001
182,54,85000.0,2,31540.0,1,1018.501
183,8,0.0,0,0.0,0,1.6
185,1,0.0,0,3399.0,1,17.195
186,1,0.0,0,0.0,0,0.2
187,2,0.0,0,0.0,0,0.4
189,2,0.0,0,0.0,0,0.4
190,2,0.0,0,13000.0,1,65.4
193,0,4600.0,2,0.0,0,46.002
194,24,0.0,0,0.0,0,4.800000000000001
196,6,0.0,0,0.0,0,1.2000000000000002
197,10,0.0,0,0.0,0,2.0
198,1,500.0,1,0.0,0,5.2010000000000005
199,3,0.0,0,0.0,0,0.6000000000000001
201,2,0.0,0,0.0,0,0.4
204,14,0.0,0,0.0,0,2.8000000000000003
205,53,0.0,0,0.0,0,10.600000000000001
206,13,0.0,0,0.0,0,2.6
208,11,31000.0,2,0.0,0,312.202
209,2,0.0,0,0.0,0,0.4
212,0,99999.0,1,0.0,0,999.991
213,1,0.0,0,0.0,0,0.2
215,2,0.0,0,0.0,0,0.4
218,52,3500.0,2,0.0,0,45.402
222,1,25000.0,1,0.0,0,250.201
224,1,0.0,0,0.0,0,0.2
226,1,0.0,0,0.0,0,0.2
227,7,0.0,0,0.0,0,1.4000000000000001
231,6,0.0,0,0.0,0,1.2000000000000002
233,18,0.0,0,0.0,0,3.6
235,0,1100.0,1,0.0,0,11.001
237,54,0.0,0,0.0,0,10.8
238,18,39000.0,3,0.0,0,393.603
240,25,0.0,0,0.0,0,5.0
242,10,0.0,0,0.0,0,2.0
245,0,0.0,0,100000.0,1,500.0
247,108,0.0,0,0.0,0,21.6
248,1,0.0,0,0.0,0,0.2
250,3,0.0,0,0.0,0,0.6000000000000001
252,2,0.0,0,0.0,0,0.4
256,2,0.0,0,0.0,0,0.4
257,0,0.0,0,35000.0,1,175.0
258,8,1000.0,1,3000.0,1,26.6
259,4,22000.0,2,0.0,0,220.80200000000002
261,2,0.0,0,0.0,0,0.4
263,1,0.0,0,0.0,0,0.2
264,4,1000.0,1,0.0,0,10.801
266,6,0.0,0,0.0,0,1.2000000000000002
269,0,2000.0,1,0.0,0,20.001
270,13,0.0,0,0.0,0,2.6
271,1,0.0,0,0.0,0,0.2
272,57,0.0,0,0.0,0,11.4
273,16,0.0,0,0.0,0,3.2
276,1,0.0,0,0.0,0,0.2
277,3,0.0,0,0.0,0,0.6000000000000001
279,0,1000.0,1,0.0,0,10.001
280,3,2800.0,2,0.0,0,28.602
282,1,0.0,0,0.0,0,0.2
283,4,2000.0,1,6500.0,1,53.3
284,1,0.0,0,0.0,0,0.2
285,1,0.0,0,0.0,0,0.2
287,1,0.0,0,0.0,0,0.2
289,20,9000.0,4,0.0,0,94.004
291,1,0.0,0,0.0,0,0.2
293,1,0.0,0,0.0,0,0.2
294,0,18000.0,1,0.0,0,180.001
296,42,4300.0,3,0.0,0,51.403
297,0,3000.0,1,0.0,0,30.001
299,0,4000.0,1,0.0,0,40.001
300,17,0.0,0,0.0,0,3.4000000000000004
301,1,0.0,0,0.0,0,0.2
303,16,0.0,0,0.0,0,3.2
304,2,0.0,0,0.0,0,0.4
305,12,0.0,0,0.0,0,2.4000000000000004
306,0,15000.0,2,0.0,0,150.002
307,1,0.0,0,0.0,0,0.2
309,24,0.0,0,0.0,0,4.800000000000001
310,0,5000.0,1,0.0,0,50.001
311,2,0.0,0,0.0,0,0.4
313,9,0.0,0,0.0,0,1.8
314,1,0.0,0,0.0,0,0.2
318,12,0.0,0,0.0,0,2.4000000000000004
320,3,10000.0,1,0.0,0,100.601
323,1,0.0,0,0.0,0,0.2
324,12,0.0,0,0.0,0,2.4000000000000004
325,1,0.0,0,0.0,0,0.2
326,3,0.0,0,0.0,0,0.6000000000000001
327,2,954.0,2,0.0,0,9.942000000000002
329,3,0.0,0,0.0,0,0.6000000000000001
330,4,0.0,0,0.0,0,0.8
334,2,2000.0,1,0.0,0,20.401
335,6,0.0,0,0.0,0,1.2000000000000002
337,1,1000.0,1,0.0,0,10.200999999999999
338,3,0.0,0,0.0,0,0.6000000000000001
339,4,0.0,0,0.0,0,0.8
340,1,0.0,0,0.0,0,0.2
341,3,5000.0,1,0.0,0,50.601
342,8,0.0,0,0.0,0,1.6
345,1,0.0,0,0.0,0,0.2
346,1,0.0,0,0.0,0,0.2
347,1,0.0,0,0.0,0,0.2
348,3,0.0,0,0.0,0,0.6000000000000001
351,1,0.0,0,0.0,0,0.2
352,5,30190.0,4,0.0,0,302.90400000000005
354,4,2570.0,1,0.0,0,26.501
355,7,0.0,0,0.0,0,1.4000000000000001
356,1,0.0,0,0.0,0,0.2
357,4,10000.0,1,0.0,0,100.801
365,63,0.0,0,0.0,0,12.600000000000001
366,3,8500.0,2,0.0,0,85.60199999999999
367,1,1000.0,1,0.0,0,10.200999999999999
370,1,0.0,0,0.0,0,0.2
371,1,0.0,0,0.0,0,0.2
372,22,0.0,0,0.0,0,4.4
373,1,0.0,0,0.0,0,0.2
374,3,0.0,0,0.0,0,0.6000000000000001
375,17,0.0,0,0.0,0,3.4000000000000004
377,41,0.0,0,0.0,0,8.200000000000001
379,5,200.0,1,0.0,0,3.001
380,9,0.0,0,12000.0,1,61.8
382,2,0.0,0,0.0,0,0.4
383,2,0.0,0,0.0,0,0.4
385,1,0.0,0,0.0,0,0.2
389,4,0.0,0,0.0,0,0.8
390,0,500.0,1,0.0,0,5.001
391,17,0.0,0,0.0,0,3.4000000000000004
392,1,0.0,0,0.0,0,0.2
393,0,600.0,2,0.0,0,6.002
398,4,0.0,0,0.0,0,0.8
399,8,0.0,0,0.0,0,1.6
400,1,1100.0,1,0.0,0,11.200999999999999
401,19,0.0,0,0.0,0,3.8000000000000003
403,1,0.0,0,0.0,0,0.2
405,1,0.0,0,0.0,0,0.2
407,38,2000.0,1,3700.0,1,46.1
411,3,0.0,0,0.0,0,0.6000000000000001
412,7,0.0,0,2000.0,1,11.4
415,1,0.0,0,0.0,0,0.2
417,7,0.0,0,0.0,0,1.4000000000000001
418,22,0.0,0,0.0,0,4.4
419,2,0.0,0,0.0,0,0.4
420,3,0.0,0,0.0,0,0.6000000000000001
421,19,9000.0,1,17700.0,2,182.3
422,0,0.0,0,4800.0,1,24.0
423,1,350.0,1,0.0,0,3.701
424,12,0.0,0,0.0,0,2.4000000000000004
429,0,1450.0,2,0.0,0,14.502
431,5,0.0,0,0.0,0,1.0
436,32,5000.0,2,0.0,0,56.402
437,2,0.0,0,0.0,0,0.4
439,2,7500.0,1,72972.0,1,440.26
440,1,0.0,0,0.0,0,0.2
442,16,0.0,0,0.0,0,3.2
443,3,5000.0,1,0.0,0,50.601
444,1,0.0,0,0.0,0,0.2
445,3,0.0,0,0.0,0,0.6000000000000001
446,2,0.0,0,0.0,0,0.4
448,17,0.0,0,0.0,0,3.4000000000000004
449,116,0.0,0,0.0,0,23.200000000000003
450,11,1499.0,2,0.0,0,17.192
451,7,0.0,0,0.0,0,1.4000000000000001
452,8,0.0,0,0.0,0,1.6
453,1,0.0,0,0.0,0,0.2
454,1,0.0,0,0.0,0,0.2
455,9,0.0,0,0.0,0,1.8
456,98,0.0,0,0.0,0,19.6
457,1,0.0,0,0.0,0,0.2
458,33,500.0,1,0.0,0,11.601
460,8,0.0,0,0.0,0,1.6
464,5,25000.0,1,0.0,0,251.001
466,0,2500.0,1,0.0,0,25.001
467,5,0.0,0,0.0,0,1.0
468,2,0.0,0,0.0,0,0.4
469,1,0.0,0,0.0,0,0.2
471,2,0.0,0,0.0,0,0.4
472,0,0.0,0,200.0,1,1.0
473,8,3000.0,2,0.0,0,31.602
474,1,0.0,0,0.0,0,0.2
477,2,0.0,0,0.0,0,0.4
479,3,0.0,0,0.0,0,0.6000000000000001
481,3,0.0,0,0.0,0,0.6000000000000001
484,0,5000.0,1,0.0,0,50.001
487,19,0.0,0,0.0,0,3.8000000000000003
488,11,0.0,0,0.0,0,2.2
491,0,2500.0,1,0.0,0,25.001
492,8,0.0,0,0.0,0,1.6
493,1,10000.0,1,0.0,0,100.20100000000001
494,6,0.0,0,0.0,0,1.2000000000000002
496,20,0.0,0,0.0,0,4.0
497,4,0.0,0,0.0,0,0.8
498,1,0.0,0,0.0,0,0.2
499,1,0.0,0,0.0,0,0.2
501,0,500.0,1,0.0,0,5.001
502,83,1650.0,1,0.0,0,33.101
503,2,0.0,0,0.0,0,0.4
505,32,25000.0,3,0.0,0,256.40299999999996
506,1,0.0,0,0.0,0,0.2
508,0,0.0,0,10000.0,1,50.0
509,4,0.0,0,0.0,0,0.8
512,1,0.0,0,0.0,0,0.2
514,1,4100.0,4,0.0,0,41.204
515,10,70000.0,2,0.0,0,702.002
516,1,0.0,0,0.0,0,0.2
517,6,0.0,0,0.0,0,1.2000000000000002
518,0,50.0,1,0.0,0,0.501
519,29,4004.0,1,0.0,0,45.840999999999994
521,1,0.0,0,0.0,0,0.2
522,3,0.0,0,0.0,0,0.6000000000000001
523,2,0.0,0,0.0,0,0.4
524,8,0.0,0,0.0,0,1.6
525,5,500.0,1,0.0,0,6.001
526,1,0.0,0,0.0,0,0.2
528,1,0.0,0,0.0,0,0.2
530,0,500.0,1,0.0,0,5.001
531,1,0.0,0,0.0,0,0.2
533,1,0.0,0,0.0,0,0.2
534,1,0.0,0,0.0,0,0.2
535,7,0.0,0,0.0,0,1.4000000000000001
536,1,50.0,1,0.0,0,0.7010000000000001
538,0,10000.0,1,0.0,0,100.001
540,37,0.0,0,0.0,0,7.4
541,1,0.0,0,0.0,0,0.2
542,4,12000.0,1,0.0,0,120.801
544,8,0.0,0,0.0,0,1.6
547,23,20000.0,2,0.0,0,204.602
548,0,500.0,1,0.0,0,5.001
550,2,0.0,0,0.0,0,0.4
554,2,0.0,0,0.0,0,0.4
555,8,0.0,0,0.0,0,1.6
556,1,0.0,0,0.0,0,0.2
557,12,0.0,0,0.0,0,2.4000000000000004
559,22,0.0,0,0.0,0,4.4
561,0,1000.0,1,0.0,0,10.001
562,3,0.0,0,0.0,0,0.6000000000000001
563,2,0.0,0,0.0,0,0.4
564,13,0.0,0,0.0,0,2.6
565,12,10000.0,1,1878.0,1,111.79
566,3,19000.0,1,0.0,0,190.601
567,3,500.0,1,0.0,0,5.601000000000001
568,1,0.0,0,0.0,0,0.2
569,1,0.0,0,0.0,0,0.2
570,1,0.0,0,19000.0,1,95.2
571,6,0.0,0,0.0,0,1.2000000000000002
573,1,3000.0,2,0.0,0,30.201999999999998
574,2,0.0,0,0.0,0,0.4
575,1,0.0,0,0.0,0,0.2
576,3,0.0,0,0.0,0,0.6000000000000001
577,7,0.0,0,0.0,0,1.4000000000000001
580,3,0.0,0,0.0,0,0.6000000000000001
581,26,0.0,0,0.0,0,5.2
582,55,0.0,0,0.0,0,11.0
583,0,10000.0,1,0.0,0,100.001
585,1,0.0,0,0.0,0,0.2
586,1,500.0,1,7500.0,1,42.7
587,19,12500.0,2,0.0,0,128.802
588,1,0.0,0,0.0,0,0.2
591,2,0.0,0,0.0,0,0.4
597,3,500.0,1,0.0,0,5.601000000000001
598,3,0.0,0,0.0,0,0.6000000000000001
599,1,20000.0,2,0.0,0,200.202
600,3,0.0,0,0.0,0,0.6000000000000001
601,2,0.0,0,0.0,0,0.4
602,59,0.0,0,34046.0,1,182.03
604,26,0.0,0,0.0,0,5.2
605,2,0.0,0,0.0,0,0.4
606,5,0.0,0,0.0,0,1.0
607,13,0.0,0,0.0,0,2.6
608,3,0.0,0,0.0,0,0.6000000000000001
609,1,0.0,0,0.0,0,0.2
610,1,0.0,0,0.0,0,0.2
611,6,0.0,0,4400.0,1,23.2
612,17,15000.0,2,0.0,0,153.40200000000002
613,1,1400.0,2,0.0,0,14.202
614,2,2760.0,2,0.0,0,28.002
618,99,6000.0,3,0.0,0,79.803
620,4,0.0,0,0.0,0,0.8
621,1,0.0,0,0.0,0,0.2
622,1,100.0,1,0.0,0,1.2009999999999998
624,2,0.0,0,0.0,0,0.4
626,1,0.0,0,0.0,0,0.2
627,2,0.0,0,0.0,0,0.4
628,9,51000.0,2,0.0,0,511.802
630,1,0.0,0,0.0,0,0.2
632,5,1000.0,1,0.0,0,11.001
633,8,0.0,0,0.0,0,1.6
635,7,0.0,0,0.0,0,1.4000000000000001
636,19,0.0,0,0.0,0,3.8000000000000003
637,0,200.0,1,0.0,0,2.001
639,0,2000.0,1,0.0,0,20.001
640,4,0.0,0,0.0,0,0.8
641,9,0.0,0,0.0,0,1.8
644,6,2200.0,2,0.0,0,23.201999999999998
645,5,0.0,0,0.0,0,1.0
646,11,0.0,0,0.0,0,2.2
647,1,0.0,0,0.0,0,0.2
649,13,0.0,0,0.0,0,2.6
651,9,0.0,0,0.0,0,1.8
652,0,5000.0,1,0.0,0,50.001
653,11,0.0,0,0.0,0,2.2
654,15,2000.0,1,820.0,1,27.1
657,8,0.0,0,0.0,0,1.6
658,12,6000.0,1,0.0,0,62.400999999999996
659,23,4000.0,1,0.0,0,44.601
662,2,0.0,0,0.0,0,0.4
663,117,0.0,0,0.0,0,23.400000000000002
664,2,0.0,0,0.0,0,0.4
667,4,3000.0,1,0.0,0,30.801000000000002
668,24,0.0,0,0.0,0,4.800000000000001
669,2,0.0,0,0.0,0,0.4
671,16,0.0,0,0.0,0,3.2
673,7,350.0,1,0.0,0,4.901
674,4,0.0,0,0.0,0,0.8
675,9,0.0,0,0.0,0,1.8
676,3,0.0,0,0.0,0,0.6000000000000001
677,11,0.0,0,0.0,0,2.2
678,0,20000.0,1,0.0,0,200.001
679,2,0.0,0,0.0,0,0.4
681,1,0.0,0,0.0,0,0.2
682,1,0.0,0,0.0,0,0.2
685,1,0.0,0,0.0,0,0.2
687,23,0.0,0,0.0,0,4.6000000000000005
688,3,0.0,0,0.0,0,0.6000000000000001
693,19,0.0,0,0.0,0,3.8000000000000003
694,3,0.0,0,0.0,0,0.6000000000000001
695,2,2100.0,2,0.0,0,21.401999999999997
697,1,0.0,0,0.0,0,0.2
698,2,0.0,0,0.0,0,0.4
699,19,0.0,0,0.0,0,3.8000000000000003
701,1,0.0,0,0.0,0,0.2
709,2,0.0,0,0.0,0,0.4
710,49,0.0,0,0.0,0,9.8
711,0,5000.0,1,0.0,0,50.001
712,1,0.0,0,0.0,0,0.2
713,2,0.0,0,0.0,0,0.4
714,0,130000.0,1,0.0,0,1300.001
716,0,500.0,1,0.0,0,5.001
717,3,1000.0,1,0.0,0,10.600999999999999
718,1,0.0,0,0.0,0,0.2
719,2,1100.0,2,0.0,0,11.402000000000001
721,19,0.0,0,0.0,0,3.8000000000000003
722,57,0.0,0,0.0,0,11.4
723,0,1000.0,1,0.0,0,10.001
724,2,0.0,0,0.0,0,0.4
725,1,0.0,0,0.0,0,0.2
726,1,0.0,0,0.0,0,0.2
727,2,0.0,0,0.0,0,0.4
730,10,500.0,1,0.0,0,7.001
731,2,2200.0,1,0.0,0,22.401
732,2,0.0,0,0.0,0,0.4
733,1,0.0,0,0.0,0,0.2
734,3,0.0,0,0.0,0,0.6000000000000001
738,63,0.0,0,0.0,0,12.600000000000001
740,0,6000.0,1,0.0,0,60.001
741,1,0.0,0,0.0,0,0.2
743,4,0.0,0,0.0,0,0.8
744,13,2345.0,4,0.0,0,26.054000000000002
745,16,2000.0,1,0.0,0,23.201
746,2,0.0,0,0.0,0,0.4
748,46,0.0,0,0.0,0,9.200000000000001
749,1,0.0,0,0.0,0,0.2
750,8,0.0,0,0.0,0,1.6
752,1,0.0,0,0.0,0,0.2
753,22,0.0,0,0.0,0,4.4
754,87,0.0,0,0.0,0,17.400000000000002
758,11,0.0,0,0.0,0,2.2
759,2,2500.0,1,0.0,0,25.401
761,0,15000.0,1,0.0,0,150.001
762,2,0.0,0,0.0,0,0.4
763,15,0.0,0,0.0,0,3.0
764,1,0.0,0,0.0,0,0.2
765,385,0.0,0,0.0,0,77.0
767,1,0.0,0,0.0,0,0.2
768,1,0.0,0,0.0,0,0.2
770,3,0.0,0,0.0,0,0.6000000000000001
772,1,30000.0,1,0.0,0,300.20099999999996
774,22,0.0,0,0.0,0,4.4
775,7,0.0,0,0.0,0,1.4000000000000001
776,0,4565.0,3,0.0,0,45.653
777,14,5000.0,1,0.0,0,52.800999999999995
779,18,1000.0,1,0.0,0,13.600999999999999
781,1,0.0,0,0.0,0,0.2
783,13,0.0,0,0.0,0,2.6
785,4,0.0,0,0.0,0,0.8
786,1,20000.0,1,90000.0,1,650.2
788,3,0.0,0,0.0,0,0.6000000000000001
790,4,0.0,0,0.0,0,0.8
794,8,0.0,0,0.0,0,1.6
795,10,1400.0,3,0.0,0,16.003
796,1,200.0,1,0.0,0,2.201
797,8,5000.0,1,0.0,0,51.601
798,13,5000.0,1,0.0,0,52.601
800,3,0.0,0,0.0,0,0.6000000000000001
802,6,5000.0,1,0.0,0,51.201
805,19,0.0,0,0.0,0,3.8000000000000003
806,5,0.0,0,0.0,0,1.0
811,5,0.0,0,0.0,0,1.0
813,7,0.0,0,0.0,0,1.4000000000000001
816,2,0.0,0,0.0,0,0.4
819,6,0.0,0,0.0,0,1.2000000000000002
822,2,0.0,0,0.0,0,0.4
824,5,0.0,0,0.0,0,1.0
825,2,0.0,0,0.0,0,0.4
826,25,0.0,0,0.0,0,5.0
828,38,0.0,0,0.0,0,7.6000000000000005
829,1,0.0,0,0.0,0,0.2
830,2,0.0,0,0.0,0,0.4
831,5,500.0,2,0.0,0,6.002
832,1,0.0,0,0.0,0,0.2
833,0,15000.0,1,0.0,0,150.001
836,47,5000.0,1,0.0,0,59.400999999999996
837,5,0.0,0,0.0,0,1.0
840,1,0.0,0,0.0,0,0.2
843,10,0.0,0,0.0,0,2.0
844,4,1000.0,2,0.0,0,10.802000000000001
845,23,0.0,0,0.0,0,4.6000000000000005
846,1,0.0,0,0.0,0,0.2
849,12,0.0,0,0.0,0,2.4000000000000004
850,0,0.0,0,9777.0,1,48.885
851,12,0.0,0,21000.0,1,107.4
852,6,0.0,0,0.0,0,1.2000000000000002
855,1,0.0,0,0.0,0,0.2
856,78,0.0,0,30000.0,1,165.6
860,2,0.0,0,0.0,0,0.4
861,18,0.0,0,0.0,0,3.6
862,1,0.0,0,0.0,0,0.2
863,0,1000.0,1,0.0,0,10.001
864,1,0.0,0,0.0,0,0.2
865,1,0.0,0,0.0,0,0.2
866,18,0.0,0,0.0,0,3.6
869,44,0.0,0,0.0,0,8.8
870,1,0.0,0,0.0,0,0.2
873,1,0.0,0,0.0,0,0.2
874,1,0.0,0,0.0,0,0.2
875,2,0.0,0,0.0,0,0.4
876,12,0.0,0,0.0,0,2.4000000000000004
877,5,0.0,0,0.0,0,1.0
878,4,0.0,0,0.0,0,0.8
879,1,0.0,0,0.0,0,0.2
880,4,0.0,0,40000.0,1,200.8
881,1,0.0,0,0.0,0,0.2
884,3,0.0,0,0.0,0,0.6000000000000001
885,3,0.0,0,0.0,0,0.6000000000000001
886,2,0.0,0,0.0,0,0.4
887,84,0.0,0,0.0,0,16.8
888,12,500.0,1,0.0,0,7.401000000000001
889,18,2000.0,1,0.0,0,23.601000000000003
890,1,0.0,0,0.0,0,0.2
891,1,0.0,0,0.0,0,0.2
894,1,0.0,0,0.0,0,0.2
898,2,0.0,0,0.0,0,0.4
900,1,50.0,1,0.0,0,0.7010000000000001
901,5,1800.0,2,0.0,0,19.002
902,13,4000.0,1,0.0,0,42.601
907,1,650.0,4,0.0,0,6.704
908,2,0.0,0,0.0,0,0.4
909,0,4800.0,1,0.0,0,48.001
911,7,8000.0,1,0.0,0,81.40100000000001
912,0,0.0,0,2499.0,2,12.495000000000001
913,1,0.0,0,0.0,0,0.2
914,0,2200.0,1,0.0,0,22.001
915,0,2500.0,1,0.0,0,25.001
916,5,0.0,0,0.0,0,1.0
917,1,0.0,0,0.0,0,0.2
918,0,1000.0,1,0.0,0,10.001
919,1,0.0,0,0.0,0,0.2
920,18,15000.0,1,0.0,0,153.601
922,56,0.0,0,0.0,0,11.200000000000001
923,13,0.0,0,0.0,0,2.6
927,11,0.0,0,11254.0,2,58.470000000000006
928,2,0.0,0,0.0,0,0.4
929,4,0.0,0,0.0,0,0.8
930,5,0.0,0,0.0,0,1.0
931,0,2750.0,1,0.0,0,27.501
932,18,925.0,3,0.0,0,12.853
933,9,0.0,0,0.0,0,1.8
934,1,0.0,0,500.0,1,2.7
936,3,0.0,0,0.0,0,0.6000000000000001
937,2,0.0,0,0.0,0,0.4
938,1,0.0,0,0.0,0,0.2
939,1,4000.0,2,0.0,0,40.202000000000005
940,1,0.0,0,0.0,0,0.2
941,3,0.0,0,9611.0,1,48.655
943,2,0.0,0,0.0,0,0.4
944,1,0.0,0,0.0,0,0.2
945,9,5000.0,1,0.0,0,51.800999999999995
946,25,500.0,1,0.0,0,10.001000000000001
950,0,9000.0,2,0.0,0,90.002
951,7,0.0,0,0.0,0,1.4000000000000001
952,3,0.0,0,0.0,0,0.6000000000000001
953,3,0.0,0,0.0,0,0.6000000000000001
955,3,0.0,0,0.0,0,0.6000000000000001
959,0,17000.0,3,0.0,0,170.003
961,2,10000.0,1,0.0,0,100.40100000000001
963,8,0.0,0,0.0,0,1.6
964,1,0.0,0,0.0,0,0.2
965,8,0.0,0,0.0,0,1.6
966,2,0.0,0,0.0,0,0.4
968,3,2000.0,1,0.0,0,20.601000000000003
970,2,0.0,0,0.0,0,0.4
971,1,0.0,0,0.0,0,0.2
972,1,510.0,4,0.0,0,5.304
973,12,0.0,0,0.0,0,2.4000000000000004
975,1,0.0,0,0.0,0,0.2
976,0,100000.0,2,0.0,0,1000.002
978,1,0.0,0,14004.0,1,70.22
979,9,0.0,0,0.0,0,1.8
980,1,400.0,1,0.0,0,4.2010000000000005
981,1,0.0,0,0.0,0,0.2
982,6,1300.0,2,0.0,0,14.202000000000002
983,1,0.0,0,0.0,0,0.2
984,1,0.0,0,0.0,0,0.2
985,14,0.0,0,19000.0,2,97.8
987,41,0.0,0,0.0,0,8.200000000000001
989,59,0.0,0,105000.0,2,536.8
990,77,0.0,0,0.0,0,15.4
992,37,50000.0,1,0.0,0,507.40099999999995
995,1,0.0,0,0.0,0,0.2
996,6,0.0,0,0.0,0,1.2000000000000002
997,3,0.0,0,0.0,0,0.6000000000000001
999,2,0.0,0,0.0,0,0.4
